fila_original,clase_real,probabilidad_Regresión logística,prediccion_Regresión logística,probabilidad_Árbol,prediccion_Árbol,probabilidad_k vecinos,prediccion_k vecinos,probabilidad_Random forest,prediccion_Random forest
2162,No,0.2559192140988607,No,0.34797297297297297,No,0.4666666666666667,No,0.3530287757294553,No
1957,No,0.7266064763447456,Sí,0.6753246753246753,Sí,0.4666666666666667,No,0.5632894729786195,Sí
3920,No,0.05495696375759117,No,0.06006006006006006,No,0.0,No,0.04388341056978632,No
6518,No,0.13471856583534006,No,0.13333333333333333,No,0.06666666666666667,No,0.11166323035926015,No
4225,No,0.08253463659003073,No,0.06006006006006006,No,0.0,No,0.0332086188195104,No
1867,No,0.023513804177290324,No,0.06006006006006006,No,0.0,No,0.0531009721638967,No
6644,No,0.04586076622716612,No,0.04044943820224719,No,0.06666666666666667,No,0.0699982389506602,No
3160,Sí,0.07420872449172868,No,0.06006006006006006,No,0.06666666666666667,No,0.07147838193778011,No
1954,No,0.2551094290084163,No,0.34797297297297297,No,0.2,No,0.24221073011216235,No
5872,Sí,0.2872618069746776,No,0.06006006006006006,No,0.4,No,0.3555029627118601,No
1486,No,0.042610552916979925,No,0.04044943820224719,No,0.0,No,0.03574016948466962,No
1950,No,0.050384432768052996,No,0.04044943820224719,No,0.13333333333333333,No,0.06318522279380127,No
7920,Sí,0.07388649290053796,No,0.06006006006006006,No,0.06666666666666667,No,0.052872685869716156,No
4330,No,0.020134223952435887,No,0.04044943820224719,No,0.0,No,0.0175520409467138,No
5421,No,0.08866413721426852,No,0.06006006006006006,No,0.06666666666666667,No,0.101651472442449,No
3835,No,0.06773654353871188,No,0.06006006006006006,No,0.06666666666666667,No,0.03904896741964885,No
3104,No,0.054066067733745574,No,0.04044943820224719,No,0.0,No,0.06191906035682449,No
6504,No,0.05479726796210378,No,0.0603448275862069,No,0.2,No,0.1009680801096628,No
6490,No,0.03078964336937016,No,0.04044943820224719,No,0.0,No,0.024018411223340093,No
3611,No,0.041098774988313394,No,0.04044943820224719,No,0.0,No,0.030486006161192646,No
646,No,0.03485708381965881,No,0.06006006006006006,No,0.0,No,0.02673884731760075,No
7834,No,0.11646942287213147,No,0.06006006006006006,No,0.0,No,0.0750989196265461,No
6548,No,0.0870398289804171,No,0.06006006006006006,No,0.0,No,0.07856733024417224,No
4551,No,0.042797008929998846,No,0.04044943820224719,No,0.06666666666666667,No,0.024829621481690232,No
5785,Sí,0.07114494347908498,No,0.0603448275862069,No,0.0,No,0.08386769496131105,No
2859,No,0.09508908042753608,No,0.06006006006006006,No,0.0,No,0.035259703589780284,No
2013,No,0.09220039461217755,No,0.06006006006006006,No,0.13333333333333333,No,0.10924201621799078,No
7098,No,0.1097621577095013,No,0.13333333333333333,No,0.2,No,0.07993259590498904,No
3096,No,0.08103817386640666,No,0.13333333333333333,No,0.06666666666666667,No,0.10133997144222347,No
7802,No,0.08164799491781344,No,0.06006006006006006,No,0.06666666666666667,No,0.05223733798606571,No
2874,No,0.03370759501931859,No,0.0603448275862069,No,0.06666666666666667,No,0.09425412501468415,No
3890,No,0.06145482646560465,No,0.0603448275862069,No,0.06666666666666667,No,0.1449001504409305,No
1887,No,0.10395640965039628,No,0.06006006006006006,No,0.06666666666666667,No,0.04673703933556745,No
2501,No,0.20712651379395638,No,0.34797297297297297,No,0.2,No,0.42120430140773396,No
7252,No,0.05195637367498518,No,0.06006006006006006,No,0.0,No,0.03550756643348523,No
3299,No,0.03113343560610018,No,0.04044943820224719,No,0.06666666666666667,No,0.060120035136389686,No
2443,No,0.048810267233714816,No,0.06006006006006006,No,0.06666666666666667,No,0.054848947547294837,No
3107,No,0.04001808899350101,No,0.04044943820224719,No,0.0,No,0.03400482799532118,No
3617,No,0.09357387536446016,No,0.06006006006006006,No,0.06666666666666667,No,0.05185596068537762,No
5251,No,0.06628155364951013,No,0.06006006006006006,No,0.13333333333333333,No,0.08829680938134217,No
6735,Sí,0.27808095804192623,No,0.34797297297297297,No,0.4666666666666667,No,0.3626010707289722,No
2237,No,0.19545026028957424,No,0.4896551724137931,No,0.3333333333333333,No,0.41468108681115046,No
5918,No,0.02745682660249946,No,0.04044943820224719,No,0.0,No,0.029343684333151595,No
5922,No,0.03353991362340305,No,0.04044943820224719,No,0.06666666666666667,No,0.02114638731549472,No
7815,No,0.06912333016707736,No,0.06006006006006006,No,0.0,No,0.02322570918217066,No
832,No,0.04744986559868343,No,0.13333333333333333,No,0.2,No,0.08278182679275634,No
1783,No,0.09423776636706814,No,0.13131313131313133,No,0.13333333333333333,No,0.2039870112036598,No
3532,Sí,0.0782177313289213,No,0.06006006006006006,No,0.0,No,0.04999110667034605,No
602,No,0.06026542379723144,No,0.06006006006006006,No,0.06666666666666667,No,0.04928479095739127,No
3065,Sí,0.2754755504021786,No,0.19298245614035087,No,0.3333333333333333,No,0.39454152705941536,No
6922,No,0.062190044894646336,No,0.06006006006006006,No,0.0,No,0.02509419890091833,No
1896,No,0.0892949183676762,No,0.06006006006006006,No,0.06666666666666667,No,0.08884341044142023,No
6284,No,0.06776546617674752,No,0.06006006006006006,No,0.13333333333333333,No,0.06405739954439924,No
5759,No,0.05161802499086622,No,0.04044943820224719,No,0.0,No,0.06501498073813328,No
2757,No,0.060002247827083764,No,0.06006006006006006,No,0.0,No,0.08871614173818296,No
16,No,0.07088298261649147,No,0.06006006006006006,No,0.13333333333333333,No,0.05364223957550573,No
5044,No,0.04935373818194432,No,0.04044943820224719,No,0.0,No,0.027599829278242675,No
3983,Sí,0.3903922745106105,No,0.34797297297297297,No,0.3333333333333333,No,0.3263363333713455,No
4669,No,0.0348691242444082,No,0.04044943820224719,No,0.06666666666666667,No,0.04757476517390366,No
5076,No,0.08959228869593519,No,0.06006006006006006,No,0.0,No,0.05527673364750753,No
163,No,0.02456799580581795,No,0.04044943820224719,No,0.06666666666666667,No,0.05318167259340029,No
6003,No,0.059004603312938664,No,0.06006006006006006,No,0.06666666666666667,No,0.04118027896321373,No
3027,No,0.0526407503144157,No,0.06006006006006006,No,0.06666666666666667,No,0.04182008600658964,No
7438,No,0.30642218631295354,No,0.34797297297297297,No,0.4,No,0.3461161466815206,No
3141,No,0.3903922745106105,No,0.34797297297297297,No,0.3333333333333333,No,0.3263363333713455,No
3915,No,0.10921122317169941,No,0.06006006006006006,No,0.0,No,0.06515622876871274,No
7615,No,0.1397314297109598,No,0.06006006006006006,No,0.0,No,0.08101973869927026,No
6473,No,0.03511904222583503,No,0.04044943820224719,No,0.0,No,0.03425278672983475,No
7700,No,0.09607109587595351,No,0.06006006006006006,No,0.2,No,0.08198143909807706,No
3539,No,0.051247629040742676,No,0.04044943820224719,No,0.13333333333333333,No,0.07580263404094253,No
3789,No,0.05196581762412043,No,0.06006006006006006,No,0.06666666666666667,No,0.05683690095921205,No
7656,No,0.04186833362903713,No,0.04044943820224719,No,0.0,No,0.04413441545913774,No
7088,No,0.025881594111170737,No,0.06006006006006006,No,0.0,No,0.02293009358372614,No
5050,No,0.11494592581139033,No,0.13333333333333333,No,0.0,No,0.07809376615669973,No
945,Sí,0.3916553637103437,No,0.34797297297297297,No,0.4666666666666667,No,0.36648619430505874,No
66,No,0.027963572788435427,No,0.04044943820224719,No,0.0,No,0.023730348306322348,No
2292,No,0.08920942746802114,No,0.06006006006006006,No,0.13333333333333333,No,0.058723987847402306,No
5675,No,0.05200349746148861,No,0.06006006006006006,No,0.0,No,0.06314671485188636,No
5178,No,0.07406875390456072,No,0.06006006006006006,No,0.0,No,0.06320590563743506,No
7661,No,0.2743547537985775,No,0.34797297297297297,No,0.26666666666666666,No,0.3718694246945242,No
4998,No,0.05889260545104865,No,0.04044943820224719,No,0.0,No,0.035041493893293765,No
3994,No,0.09238174548149987,No,0.04044943820224719,No,0.06666666666666667,No,0.05678275437105198,No
6083,No,0.029606634565821507,No,0.04044943820224719,No,0.0,No,0.021532756336227626,No
1108,No,0.03647640806069245,No,0.06006006006006006,No,0.13333333333333333,No,0.06724523961376114,No
6347,No,0.04817712972981368,No,0.04044943820224719,No,0.06666666666666667,No,0.05740254743861642,No
4741,No,0.06603233271112481,No,0.04044943820224719,No,0.06666666666666667,No,0.01955033685596516,No
3623,No,0.2580516081532054,No,0.13131313131313133,No,0.26666666666666666,No,0.27648010372091203,No
5890,No,0.05060040264534972,No,0.06006006006006006,No,0.0,No,0.025868874558635697,No
3928,No,0.03645001512612023,No,0.04044943820224719,No,0.0,No,0.03193858418448221,No
2110,No,0.07656499372615223,No,0.06006006006006006,No,0.06666666666666667,No,0.07804789723781454,No
3130,No,0.05137430645969526,No,0.06006006006006006,No,0.13333333333333333,No,0.050602374577797156,No
2599,No,0.14304889131096635,No,0.06006006006006006,No,0.2,No,0.19913584001451187,No
5801,No,0.07465485738658639,No,0.06006006006006006,No,0.0,No,0.042990106575208506,No
6530,No,0.022453714922085016,No,0.04044943820224719,No,0.0,No,0.04007513800458494,No
943,Sí,0.36600533699153803,No,0.34797297297297297,No,0.3333333333333333,No,0.352790856577822,No
301,No,0.03848366245772692,No,0.04044943820224719,No,0.0,No,0.03027732842900353,No
2606,No,0.03290068220764159,No,0.06006006006006006,No,0.06666666666666667,No,0.054841224363113825,No
7038,Sí,0.024674549973551136,No,0.06006006006006006,No,0.13333333333333333,No,0.04010342353638047,No
1122,No,0.03542396014645043,No,0.06006006006006006,No,0.13333333333333333,No,0.07434383883521747,No
2068,No,0.058289676984998595,No,0.06006006006006006,No,0.0,No,0.058779413150509094,No
6226,No,0.05664841786111874,No,0.0603448275862069,No,0.0,No,0.06516450730960704,No
5800,No,0.1097832390882413,No,0.06006006006006006,No,0.0,No,0.05291414959769623,No
4165,No,0.03686404861474873,No,0.04044943820224719,No,0.0,No,0.04008494355700591,No
5179,Sí,0.24649942737150185,No,0.34797297297297297,No,0.26666666666666666,No,0.344337191710027,No
5428,No,0.2574601270682816,No,0.13131313131313133,No,0.13333333333333333,No,0.09016696475409036,No
5828,No,0.07559250886340949,No,0.13333333333333333,No,0.13333333333333333,No,0.10606517042720377,No
868,No,0.07340219506435727,No,0.06006006006006006,No,0.06666666666666667,No,0.04652814180758538,No
1481,No,0.5295449206764336,Sí,0.4896551724137931,No,0.6666666666666666,Sí,0.47412222977017715,No
6629,No,0.3569688139197739,No,0.4896551724137931,No,0.4,No,0.46027064979121074,No
3728,No,0.04371062947146567,No,0.06006006006006006,No,0.2,No,0.09358113836333867,No
6603,Sí,0.058039878298281715,No,0.06006006006006006,No,0.06666666666666667,No,0.057334327337751345,No
3970,No,0.039157061158442336,No,0.04044943820224719,No,0.0,No,0.0647233726805749,No
7463,No,0.04837404359333127,No,0.06006006006006006,No,0.0,No,0.06088607147596111,No
6654,No,0.05887132547924397,No,0.04044943820224719,No,0.0,No,0.027864808483875337,No
7608,No,0.06879176132102324,No,0.06006006006006006,No,0.06666666666666667,No,0.03680080634910647,No
6295,No,0.008743673294627701,No,0.04044943820224719,No,0.0,No,0.04364256680149125,No
7175,No,0.06426655803962869,No,0.06006006006006006,No,0.06666666666666667,No,0.033500083866293814,No
897,No,0.05530356606385715,No,0.04044943820224719,No,0.06666666666666667,No,0.061559463511301676,No
6986,Sí,0.20619156855947238,No,0.13131313131313133,No,0.13333333333333333,No,0.1302172383663008,No
5676,No,0.04501875604374377,No,0.06006006006006006,No,0.0,No,0.03856241345437904,No
2894,No,0.053468940685173584,No,0.06006006006006006,No,0.0,No,0.03581560757470349,No
6541,No,0.04379442551802729,No,0.04044943820224719,No,0.06666666666666667,No,0.01895841399742309,No
1547,No,0.07566466924348055,No,0.06006006006006006,No,0.13333333333333333,No,0.05603929162060252,No
7363,No,0.03601011734192214,No,0.04044943820224719,No,0.13333333333333333,No,0.041580009244139654,No
1772,Sí,0.8288107700611117,Sí,0.6753246753246753,Sí,0.7333333333333333,Sí,0.6938075889687715,Sí
458,No,0.030284842914429032,No,0.04044943820224719,No,0.13333333333333333,No,0.05195541773161628,No
2526,Sí,0.5727322553341521,Sí,0.4896551724137931,No,0.7333333333333333,Sí,0.5811103028982046,Sí
7171,No,0.046162436120860406,No,0.06006006006006006,No,0.06666666666666667,No,0.07760849943671122,No
1874,Sí,0.21461729466558307,No,0.48333333333333334,No,0.2,No,0.3058547269551307,No
384,No,0.03129753640979227,No,0.06006006006006006,No,0.0,No,0.0472451305841872,No
7164,No,0.04836415721764725,No,0.06006006006006006,No,0.06666666666666667,No,0.06206507963754288,No
6940,No,0.07991055659515432,No,0.06006006006006006,No,0.0,No,0.11170012247617715,No
811,No,0.0909491808790933,No,0.13333333333333333,No,0.0,No,0.09805083698993128,No
6523,No,0.0745894217742219,No,0.13333333333333333,No,0.13333333333333333,No,0.12248435127307074,No
6430,No,0.07807946547854519,No,0.06006006006006006,No,0.0,No,0.0673918163641508,No
2310,No,0.044196621463745756,No,0.0603448275862069,No,0.06666666666666667,No,0.09309106197789785,No
4955,No,0.06546404868763633,No,0.06006006006006006,No,0.06666666666666667,No,0.03772237027260285,No
3745,No,0.04188277260372129,No,0.04044943820224719,No,0.06666666666666667,No,0.025006785045731034,No
6475,No,0.06033895948096844,No,0.06006006006006006,No,0.06666666666666667,No,0.06406218203745342,No
1358,No,0.08556668312156848,No,0.06006006006006006,No,0.06666666666666667,No,0.08665904902909494,No
5423,No,0.05405147816898461,No,0.06006006006006006,No,0.06666666666666667,No,0.0681430496179293,No
375,No,0.04725974078518797,No,0.04044943820224719,No,0.06666666666666667,No,0.03568739603536901,No
3055,No,0.07357723348662681,No,0.06006006006006006,No,0.0,No,0.04441764583526678,No
866,No,0.0669978160710687,No,0.06006006006006006,No,0.13333333333333333,No,0.08140789703641133,No
5767,No,0.03701432734278231,No,0.04044943820224719,No,0.0,No,0.033181688825528584,No
3991,No,0.024536229452456114,No,0.04044943820224719,No,0.0,No,0.022752968023009888,No
2934,No,0.05354276378139684,No,0.04044943820224719,No,0.06666666666666667,No,0.043592488729163104,No
1304,No,0.0195307383195108,No,0.04044943820224719,No,0.06666666666666667,No,0.05968518115006096,No
383,No,0.2517951057117404,No,0.34797297297297297,No,0.26666666666666666,No,0.29461995336632585,No
4502,No,0.044046482664751536,No,0.06006006006006006,No,0.0,No,0.02657977603855583,No
1113,No,0.059151464913856255,No,0.06006006006006006,No,0.13333333333333333,No,0.03720489339005668,No
3309,No,0.04756875915524219,No,0.04044943820224719,No,0.13333333333333333,No,0.05240742300419282,No
5294,No,0.04927950197385659,No,0.04044943820224719,No,0.06666666666666667,No,0.0427270684301406,No
1293,No,0.07047768210695415,No,0.06006006006006006,No,0.0,No,0.03437974461131022,No
6730,No,0.035160521953791136,No,0.06006006006006006,No,0.0,No,0.03047016514972811,No
6590,No,0.06912213970452685,No,0.06006006006006006,No,0.0,No,0.06543785175160889,No
5657,No,0.36606972370214913,No,0.024390243902439025,No,0.2,No,0.16754279367445532,No
3139,No,0.05084122110878382,No,0.06006006006006006,No,0.0,No,0.02711334668428212,No
5756,Sí,0.05436169925897912,No,0.04044943820224719,No,0.0,No,0.036153902379105096,No
935,No,0.048747187309629944,No,0.04044943820224719,No,0.0,No,0.018051057139474764,No
5805,No,0.04398716275084188,No,0.06006006006006006,No,0.0,No,0.03368219789731453,No
7149,No,0.048949050012016306,No,0.04044943820224719,No,0.06666666666666667,No,0.035565233174246175,No
487,No,0.030724079113419834,No,0.04044943820224719,No,0.0,No,0.04587176070776237,No
4443,No,0.31475309194879914,No,0.34797297297297297,No,0.4666666666666667,No,0.3790042667095011,No
5109,No,0.4053178160233731,No,0.34797297297297297,No,0.4,No,0.35386606880653676,No
7413,No,0.04906584524150916,No,0.04044943820224719,No,0.0,No,0.025977394345085503,No
7166,No,0.09378275800257213,No,0.13333333333333333,No,0.06666666666666667,No,0.08938486874029686,No
5986,No,0.04696588009037457,No,0.06006006006006006,No,0.06666666666666667,No,0.028387016673033248,No
6642,No,0.07244441673353068,No,0.06006006006006006,No,0.06666666666666667,No,0.05028634300492488,No
148,No,0.09468229680377754,No,0.06006006006006006,No,0.0,No,0.04778894285957162,No
2890,No,0.08877528987398094,No,0.06006006006006006,No,0.06666666666666667,No,0.09307534247551588,No
2495,No,0.08177471305952957,No,0.06006006006006006,No,0.0,No,0.04640424630997849,No
5701,No,0.10733760717674305,No,0.0603448275862069,No,0.2,No,0.13369432494030817,No
7756,No,0.07705132038957606,No,0.06006006006006006,No,0.06666666666666667,No,0.08840515661316829,No
57,No,0.048496686401944364,No,0.06006006006006006,No,0.0,No,0.0211536016188134,No
3447,No,0.05721310365930393,No,0.06006006006006006,No,0.06666666666666667,No,0.04484183121913955,No
2104,Sí,0.5656088503261718,Sí,0.7317073170731707,Sí,0.8,Sí,0.7044593539898527,Sí
1233,No,0.07420607177511665,No,0.06006006006006006,No,0.06666666666666667,No,0.049265515179102284,No
4246,No,0.0455623728709179,No,0.04044943820224719,No,0.0,No,0.04461522303507028,No
3804,No,0.042759511656775474,No,0.04044943820224719,No,0.0,No,0.08376841655624408,No
4781,No,0.03409767892806722,No,0.04044943820224719,No,0.0,No,0.047545639300916855,No
2910,No,0.015344453271531703,No,0.04044943820224719,No,0.06666666666666667,No,0.0337107217949516,No
4870,No,0.08439339244974974,No,0.06006006006006006,No,0.0,No,0.08955798770369557,No
2225,No,0.1874073984376781,No,0.13131313131313133,No,0.2,No,0.09097094036644258,No
2700,No,0.06314357019067218,No,0.04044943820224719,No,0.13333333333333333,No,0.10388967522420149,No
449,No,0.03455443322963588,No,0.04044943820224719,No,0.0,No,0.01512553502549995,No
7132,Sí,0.07290665323410173,No,0.06006006006006006,No,0.06666666666666667,No,0.0408026887844947,No
7287,No,0.02602632034379241,No,0.06006006006006006,No,0.06666666666666667,No,0.10127765688164428,No
6428,No,0.21535187675322567,No,0.13131313131313133,No,0.13333333333333333,No,0.1466592397741246,No
3836,No,0.048056183249212674,No,0.06006006006006006,No,0.06666666666666667,No,0.04182556761048464,No
1744,No,0.087587310769015,No,0.06006006006006006,No,0.13333333333333333,No,0.07201861021820231,No
139,No,0.03954985020130845,No,0.06006006006006006,No,0.06666666666666667,No,0.0673512387011387,No
5077,No,0.053835296423569545,No,0.06006006006006006,No,0.0,No,0.04762590579865007,No
654,No,0.10660439748265042,No,0.13131313131313133,No,0.0,No,0.08137805087094865,No
1659,No,0.340865104282149,No,0.34797297297297297,No,0.3333333333333333,No,0.3425736176717011,No
5865,No,0.07842899623074392,No,0.06006006006006006,No,0.06666666666666667,No,0.048374110170830875,No
60,No,0.07368703644860883,No,0.06006006006006006,No,0.06666666666666667,No,0.1364599592912471,No
5364,Sí,0.5034852073187852,Sí,0.34797297297297297,No,0.13333333333333333,No,0.28392441119896816,No
7791,No,0.05664604914887821,No,0.06006006006006006,No,0.0,No,0.019028211545042664,No
7013,No,0.051081387505998894,No,0.04044943820224719,No,0.06666666666666667,No,0.05284113435248463,No
223,No,0.043433483425034114,No,0.06006006006006006,No,0.06666666666666667,No,0.0687247462425021,No
2938,No,0.054556824761994444,No,0.06006006006006006,No,0.06666666666666667,No,0.043816312625421204,No
1150,No,0.1364223175209772,No,0.0603448275862069,No,0.2,No,0.13115328227472914,No
2569,No,0.06636791764842417,No,0.06006006006006006,No,0.06666666666666667,No,0.06104071976794491,No
6529,No,0.029213394556514352,No,0.04044943820224719,No,0.0,No,0.018533555531348764,No
7737,No,0.09169890666849709,No,0.06006006006006006,No,0.06666666666666667,No,0.06780291826818986,No
6926,No,0.040337067995313065,No,0.04044943820224719,No,0.0,No,0.022021857902965312,No
3201,No,0.03654059319120051,No,0.04044943820224719,No,0.06666666666666667,No,0.03020460153267163,No
6487,No,0.16796292246513447,No,0.13131313131313133,No,0.13333333333333333,No,0.059693597292674996,No
3062,No,0.08423244191370917,No,0.06006006006006006,No,0.06666666666666667,No,0.07060426773817964,No
7184,Sí,0.04327944006473054,No,0.06006006006006006,No,0.0,No,0.030993047360924404,No
7746,No,0.07957293837541109,No,0.04044943820224719,No,0.0,No,0.029098044566702026,No
6016,No,0.05792360708438854,No,0.06006006006006006,No,0.0,No,0.04309239104876689,No
6418,No,0.059877838639961475,No,0.06006006006006006,No,0.13333333333333333,No,0.06646787338654714,No
3737,No,0.020640704091161404,No,0.06006006006006006,No,0.06666666666666667,No,0.0804536696496491,No
6191,No,0.09539793259844302,No,0.06006006006006006,No,0.06666666666666667,No,0.053042405585100275,No
2370,No,0.04194400407082064,No,0.06006006006006006,No,0.0,No,0.0669997867294911,No
3041,No,0.02353965701899417,No,0.06006006006006006,No,0.0,No,0.02604948578331163,No
7594,No,0.03480784844514404,No,0.06006006006006006,No,0.06666666666666667,No,0.05209597623501119,No
217,Sí,0.06030506542933255,No,0.06006006006006006,No,0.06666666666666667,No,0.06753104699800926,No
678,No,0.2504285076179288,No,0.34797297297297297,No,0.26666666666666666,No,0.39947105494339513,No
7491,Sí,0.6746333306925164,Sí,0.82,Sí,0.8,Sí,0.7308332263540673,Sí
707,No,0.0295152217513791,No,0.06006006006006006,No,0.13333333333333333,No,0.10203588631006433,No
2094,No,0.02953168177767881,No,0.04044943820224719,No,0.0,No,0.047094116991635696,No
7877,No,0.42134906855326765,No,0.4896551724137931,No,0.4666666666666667,No,0.44408826131347534,No
1452,No,0.08477757328760459,No,0.06006006006006006,No,0.06666666666666667,No,0.07504028305503281,No
5522,No,0.1589218646147359,No,0.06006006006006006,No,0.13333333333333333,No,0.0568778843954243,No
1306,No,0.08612272697150038,No,0.06006006006006006,No,0.06666666666666667,No,0.045177987523558526,No
6168,No,0.35905771865775865,No,0.34797297297297297,No,0.26666666666666666,No,0.327105883612537,No
1310,No,0.01836819474558902,No,0.04044943820224719,No,0.0,No,0.03163425657529542,No
109,No,0.060869307324748795,No,0.06006006006006006,No,0.2,No,0.08411664073127031,No
886,No,0.023721561570901543,No,0.04044943820224719,No,0.06666666666666667,No,0.01627191201513316,No
1071,No,0.06232285890122485,No,0.06006006006006006,No,0.0,No,0.07035829459005742,No
3131,No,0.2416350039758861,No,0.13131313131313133,No,0.4,No,0.25940301724351417,No
7250,No,0.05887851263285124,No,0.04044943820224719,No,0.0,No,0.02144912955891419,No
3755,No,0.18384704542720554,No,0.13131313131313133,No,0.0,No,0.2504421121377901,No
5978,No,0.0401130336580904,No,0.04044943820224719,No,0.0,No,0.019899471594136197,No
2428,No,0.043873902547789285,No,0.04044943820224719,No,0.06666666666666667,No,0.03355765134795035,No
5414,No,0.04584404417930837,No,0.04044943820224719,No,0.0,No,0.06031884944859087,No
2238,No,0.12995085801303485,No,0.13333333333333333,No,0.4,No,0.21906922195704268,No
3437,No,0.04805681936809908,No,0.04044943820224719,No,0.0,No,0.044777647795467404,No
7272,No,0.3303541930156598,No,0.024390243902439025,No,0.4,No,0.17919986316518957,No
5485,No,0.034471635912816385,No,0.13333333333333333,No,0.0,No,0.07328528398840065,No
5246,No,0.25913019173963614,No,0.41304347826086957,No,0.13333333333333333,No,0.25333363199219605,No
6326,No,0.05882557937843508,No,0.13333333333333333,No,0.06666666666666667,No,0.10794920739476159,No
4599,No,0.02245922540112728,No,0.06006006006006006,No,0.06666666666666667,No,0.09489305413798063,No
4592,Sí,0.7745780098121504,Sí,0.6753246753246753,Sí,0.7333333333333333,Sí,0.7453566869164968,Sí
3842,No,0.056389417726437456,No,0.06006006006006006,No,0.06666666666666667,No,0.09073796894736795,No
5213,No,0.09640816936605608,No,0.06006006006006006,No,0.2,No,0.15975114565045162,No
2226,No,0.02051167039192784,No,0.04044943820224719,No,0.0,No,0.039227961642939846,No
4512,No,0.06060185622424335,No,0.04044943820224719,No,0.0,No,0.019681437138144145,No
2167,No,0.08916684755352229,No,0.06006006006006006,No,0.06666666666666667,No,0.0728025091170035,No
1101,No,0.06550650170757333,No,0.06006006006006006,No,0.26666666666666666,No,0.09666993359431367,No
4580,No,0.051489308650364905,No,0.06006006006006006,No,0.13333333333333333,No,0.09022343117397448,No
2308,No,0.07402839290333446,No,0.06006006006006006,No,0.13333333333333333,No,0.11067442280302332,No
5362,No,0.05321867918271476,No,0.04044943820224719,No,0.06666666666666667,No,0.06601822146197106,No
2637,No,0.3047982789459147,No,0.34797297297297297,No,0.3333333333333333,No,0.39755350030201664,No
1853,No,0.07576703944340785,No,0.06006006006006006,No,0.13333333333333333,No,0.11194685176493788,No
4594,No,0.06482859012347685,No,0.06006006006006006,No,0.13333333333333333,No,0.07536222757912457,No
3239,No,0.028826957287457152,No,0.04044943820224719,No,0.06666666666666667,No,0.044364565504641844,No
5425,No,0.05709180808501726,No,0.06006006006006006,No,0.0,No,0.03944604548529156,No
6354,No,0.037780777432046664,No,0.04044943820224719,No,0.06666666666666667,No,0.040178298421781285,No
6931,No,0.06674554017595519,No,0.13333333333333333,No,0.06666666666666667,No,0.11437412580530555,No
3063,No,0.0678952472994905,No,0.06006006006006006,No,0.06666666666666667,No,0.08195782155062427,No
6479,No,0.08738735272817098,No,0.06006006006006006,No,0.13333333333333333,No,0.0746229903544537,No
1851,No,0.12173496288371655,No,0.024390243902439025,No,0.2,No,0.29550728611031973,No
1583,No,0.08187071196726403,No,0.13333333333333333,No,0.2,No,0.12289607908424624,No
4714,No,0.050545581064429815,No,0.04044943820224719,No,0.13333333333333333,No,0.05407511213145207,No
6254,No,0.06728352958615867,No,0.04044943820224719,No,0.06666666666666667,No,0.02244756714494537,No
2341,No,0.05287068787746003,No,0.04044943820224719,No,0.0,No,0.04457107559020705,No
3232,No,0.027890853466012038,No,0.04044943820224719,No,0.0,No,0.03731000636340874,No
3979,No,0.029673640007891723,No,0.04044943820224719,No,0.0,No,0.025356197063290037,No
4407,No,0.03463400485865878,No,0.04044943820224719,No,0.06666666666666667,No,0.07099707607297454,No
2196,No,0.044740408792596865,No,0.06006006006006006,No,0.06666666666666667,No,0.07176369611680215,No
7504,No,0.0700135142587651,No,0.06006006006006006,No,0.13333333333333333,No,0.07585560596413757,No
4235,No,0.2710811864033528,No,0.41304347826086957,No,0.26666666666666666,No,0.2795657700857155,No
542,No,0.34325936263291207,No,0.024390243902439025,No,0.2,No,0.15848830805384215,No
4272,No,0.07918860031837767,No,0.0603448275862069,No,0.2,No,0.08093461750393471,No
663,Sí,0.24675211074647208,No,0.4896551724137931,No,0.4,No,0.3568652204231912,No
6556,Sí,0.580445764321269,Sí,0.6753246753246753,Sí,0.7333333333333333,Sí,0.5801214896235196,Sí
1728,No,0.04883425726408083,No,0.06006006006006006,No,0.06666666666666667,No,0.08403658265794696,No
2330,No,0.0604325161507807,No,0.06006006006006006,No,0.0,No,0.029986990691530324,No
5041,No,0.13018547802109304,No,0.06006006006006006,No,0.0,No,0.0648180942856395,No
1639,No,0.03876853647148511,No,0.06006006006006006,No,0.0,No,0.05512389172730394,No
2559,No,0.050888196271591336,No,0.06006006006006006,No,0.06666666666666667,No,0.04081831977785696,No
1207,No,0.028324189235658503,No,0.04044943820224719,No,0.13333333333333333,No,0.05273139299004092,No
6679,No,0.0999094488345448,No,0.06006006006006006,No,0.06666666666666667,No,0.04358596839019745,No
211,No,0.0900601057235552,No,0.06006006006006006,No,0.06666666666666667,No,0.06057952203731387,No
4538,No,0.0713269929946624,No,0.06006006006006006,No,0.0,No,0.04547371666680311,No
5984,No,0.03835020041155499,No,0.04044943820224719,No,0.06666666666666667,No,0.05979450458268985,No
3664,No,0.06684030502978984,No,0.06006006006006006,No,0.06666666666666667,No,0.09111674320161127,No
50,No,0.050218735759868946,No,0.06006006006006006,No,0.06666666666666667,No,0.01712646584878227,No
3046,No,0.0835801485089687,No,0.06006006006006006,No,0.06666666666666667,No,0.06231175664783754,No
2900,No,0.08038098496667712,No,0.06006006006006006,No,0.06666666666666667,No,0.0682590775608626,No
4304,No,0.034378182588749744,No,0.04044943820224719,No,0.06666666666666667,No,0.04130873353514164,No
